FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,source,ecity_nam,x,y
367,dbf0a6b7-d91f-4a86-a25d-b21d11f19753,5063,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Nwazunku Close Transformer,8.08668500031257,6.34188830040478
368,b44b3a81-7ae6-4681-913c-f5d9825589e5,5062,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Mile 50 Transformer,8.08600830004303,6.34236830005705
369,625bf6e4-f3e9-4f16-992a-92d72e0faf8e,5061,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amogu Akpoha / Ibii,EBSAFK25,Afikpo North,11002,Ebonyi,EB,GRID,Odum Transformer 2,7.96860666686422,5.96209833297172
370,3324f5b0-6cbb-465b-ba34-6dc4b68992ed,5060,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amuzu,EBSBKL02,Izzi,11010,Ebonyi,EB,GRID,Ndigwe Transformer,8.19914333269867,6.32285833294577
371,8afc432c-5d91-4468-aef4-0b1eb90fc581,5059,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iboko,EBSBKL06,Izzi,11010,Ebonyi,EB,GRID,Source Of Electricity,8.22456666691818,6.41119499994932
372,4cbd8ad9-bf2e-4eed-8491-927d16a43374,5058,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Inyimagu / Inyimagu 1,EBSCHR24,Ikwo,11007,Ebonyi,EB,GRID,Effiemgbabu Transformer,8.14571999957838,6.07463499990536
373,a014ebf5-5ffc-4811-8acd-43a093a7a276,5057,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Inyimagu / Inyimagu 1,EBSCHR24,Ikwo,11007,Ebonyi,EB,GRID,Ikwo High School Solar Power,8.12734000004104,6.07053666703359
374,3cd5a38c-13aa-4f76-8ae5-152da1d6b380,5056,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iboko,EBSBKL06,Izzi,11010,Ebonyi,EB,GRID,Obegu Transformer,8.19094000028082,6.39318999971874
375,55276886-6ce9-4e8b-aeb7-d1d5663c5e52,5055,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amuzu,EBSBKL02,Izzi,11010,Ebonyi,EB,GRID,Ndiogbu Amuzu Transformer,8.22883333309187,6.33856333323126
376,9e004d83-2818-4764-a3a3-8654971bc8ab,5054,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Clement Edema Transformer,8.0948817002303,6.33899330000082
377,1f2d9295-002e-406d-b8fe-4e4291e91a57,5053,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Mgbabor Road Transformer,8.09524669997529,6.33936999992562
378,0922c7c1-1502-4eff-b5d2-cf6ec22bcf44,5052,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Mgbobor Transformer,8.09243500017516,6.3430032996626
379,08f23165-ca1d-4939-914c-7b7e91c1e2d4,5051,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ntezi 1 / Ezekuna,EBSZLL19,Ishielu,11008,Ebonyi,EB,GRID,Ulepa 2 Tranformer,7.91825000033731,6.41049333270121
380,61c18110-d03a-4ed7-89b8-84b441290aab,5050,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ntezi 1 / Ezekuna,EBSZLL19,Ishielu,11008,Ebonyi,EB,GRID,Ulepa 1 Transformer,7.91560833265845,6.40440833267849
381,509bbd3e-3dd0-4c91-8fd9-a5d479125ded,5049,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abakpa,EBSAKL01,Abakaliki,11001,Ebonyi,EB,GRID,Afikpo Street Transformer 2,8.1165466668952,6.32266333294649
382,06ec82db-2f26-40ca-96d3-8aefdcaadc5a,5048,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Arinze Transformer,8.09760999960184,6.331178332614
383,4efeed43-6752-4852-a274-7e1a877a02ff,5047,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Etisalat Transformer,8.09828833304016,6.33110833298321
384,36b64a98-33cd-44f1-9833-6efacb82cacb,5046,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Agalegu 1,EBSUGB03,Ebonyi,11004,Ebonyi,EB,GRID,Obobo Transformer 2,8.07237000027533,6.42926333313636
385,7abb647d-a699-49f8-8688-c74bae88be54,5045,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Amegu 2,EBSCHR20,Ikwo,11007,Ebonyi,EB,GRID,Edukwu Igweleduoha Transformer,8.09413000009948,6.05613833311764
386,62dabd1f-df62-439d-9165-fab562fd5981,5044,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuhuali 1 / Umuhuali 2,EBSZLL29,Ishielu,11008,Ebonyi,EB,GRID,Ugboenyim Ezza Umuhuali Transformer,7.74810333330225,6.50792333269567
387,8cfff0d0-95e0-4b20-8685-0280fd7fdf6a,5043,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iyonu,EBSZLL11,Ishielu,11008,Ebonyi,EB,GRID,Ndegu Transformer 2,7.77719333300598,6.41011499960757
388,84fa3947-e1aa-4ceb-b7f1-535b281629da,5042,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iyonu,EBSZLL11,Ishielu,11008,Ebonyi,EB,GRID,Unnamed Transformer,7.78298833314511,6.41519500004927
389,e865897e-0a0f-4227-86d0-16c69e62bf13,5041,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Cortradis Transformer,8.11126499977996,6.32875000031231
390,af060b18-2bb5-4e8a-a133-c015722961cd,5040,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Obinagu,EBSSKA14,Ivo,11009,Ebonyi,EB,GRID,Ndialoke Obinagu Ishiagu Transformer,7.54621333287906,5.86257833282383
391,1b586c0c-f231-4d3a-aaa1-33eb340c5419,5038,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiegu Echara 1,EBSCHR15,Ikwo,11007,Ebonyi,EB,GRID,Omege Echara Transformer Plant,8.23188669961155,6.10140670025908
392,eb195b25-d30d-44c7-a952-10102af36479,5037,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iyonu,EBSZLL11,Ishielu,11008,Ebonyi,EB,GRID,Ndegu Transformer 1,7.77635666672683,6.40597000001554
393,e595e444-456b-4486-8001-2013f9b3479c,5036,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abakpa,EBSAKL01,Abakaliki,11001,Ebonyi,EB,GRID,Afikpo Street Power Transformer,8.11710666663942,6.32532999997954
394,2f050b26-ca92-4112-b487-1e9b68f2513b,5035,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuhuali 1 / Umuhuali 2,EBSZLL29,Ishielu,11008,Ebonyi,EB,GRID,Onu Nwankwo 1transformer,7.7665450002516,6.51448500038254
395,22f54c01-1cb4-4c0f-aab8-1d653897a658,5034,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Udensi Transformer,8.10540333289754,6.3311399999111
396,6c7a92c1-3b34-44e4-9710-29ddb1e33aa3,5033,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Police Barracks Transformer,8.10585166742055,6.33038166728016
397,82629db5-abb1-4b2f-b6cb-6659f3c4007d,5032,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abakpa,EBSAKL01,Abakaliki,11001,Ebonyi,EB,GRID,Aguata Street Transformer,8.11672000042773,6.32138499971802
398,fa22cb8b-8a4f-427b-aa21-e6d98e951c7b,5031,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiegu Echara 1,EBSCHR15,Ikwo,11007,Ebonyi,EB,GRID,Ndiagu Nzashi Echara Ikwo Transformer Plant,8.26051330024865,6.12575829980574
399,a5a9993c-5132-4cab-b4d2-957430c752e2,5030,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiegu Echara 1,EBSCHR15,Ikwo,11007,Ebonyi,EB,GRID,Edukwu Akahufu Transformer Plant,8.22154170008946,6.09000669974944
400,1ad9f79a-7384-4146-8ad6-792710ce294f,5029,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iyonu,EBSZLL11,Ishielu,11008,Ebonyi,EB,GRID,Electricity Substation Ishuuhuodkpa,7.77025333312486,6.38842166742609
401,a5b2e72b-8fb7-4e86-a356-811efb681e85,5028,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abakpa,EBSUGB01,Ebonyi,11004,Ebonyi,EB,GRID,Gunning Road Transformer 1,8.1136316673676,6.32033833274789
402,51aa3bf4-f8c3-437a-a6f3-76b436960b69,5027,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Izzi Unuhu,EBSAKL15,Abakaliki,11001,Ebonyi,EB,GRID,Odunukwe Transformer,8.08981333341865,6.31600833271841
403,8e9eccea-f278-4392-b9dd-7c3bda8f5ce6,5026,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Federal Medical Center Transformer,8.10902166701635,6.33204166738909
404,4836ca51-071b-488d-a67a-8768f6d56d0f,5025,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Amorphous Transfromer,8.10943333258228,6.335613332989
405,aedbbcad-8794-4a43-a9fd-ce075324e3f0,5024,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iyonu,EBSZLL11,Ishielu,11008,Ebonyi,EB,GRID,Umuogbu Transformer,7.77645333305492,6.39347166738361
406,48d1da4e-e8e1-4853-b77b-d1144ce801dd,5023,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Izo 1 / Izo 2,EBSZLL12,Ishielu,11008,Ebonyi,EB,GRID,Azunwangamgbo Enyim Transform,7.76587166704383,6.38341833328951
407,7640a888-2d4b-431f-8ac5-54c5bfb59097,5022,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuhuali 1 / Umuhuali 2,EBSZLL29,Ishielu,11008,Ebonyi,EB,GRID,Amoke Umumnajioga Transformer,7.76898000012693,6.52832666744177
408,95b4f7f6-6ee1-4052-a389-e38efe227f4b,5021,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuhuali 1 / Umuhuali 2,EBSZLL29,Ishielu,11008,Ebonyi,EB,GRID,Unnamed Transformer 2,7.77023833333249,6.53350666709906
409,be069e2c-78ec-4acb-8d93-821254b98f62,5020,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuhuali 1 / Umuhuali 2,EBSZLL29,Ishielu,11008,Ebonyi,EB,GRID,Unnamed Transformer 1,7.78279833337643,6.53756166703738
410,2e4f81db-83d0-46b4-8224-d69bdf5215bb,5019,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Izo 1 / Izo 2,EBSZLL12,Ishielu,11008,Ebonyi,EB,GRID,Unnamed Transformer,7.75477166687898,6.39432666724196
411,e0bed4f6-b292-4738-8960-7f8b62f1a11f,5018,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amasiri,EBSAFK22,Afikpo North,11002,Ebonyi,EB,GRID,Ndukwe Transformer,7.87849993622314,5.91990914379198
412,1c16d9bd-b637-4eab-9d4c-ff9db2605db0,5017,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuoghara 2,EBSEBJ15,Ezza North,11005,Ebonyi,EB,GRID,Ogudali Transformer,8.00194500006177,6.22410833323306
413,057e2c64-7ba2-4da6-b788-680515fb62ec,5016,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okue,EBSSKA16,Ivo,11009,Ebonyi,EB,GRID,Transformer Amangwu,7.58489000037326,5.94415829976577
414,15cdd571-4fcc-4b80-a5b5-d7cead964b97,5015,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiagu,EBSAKL16,Abakaliki,11001,Ebonyi,EB,GRID,Ekeru Transformer,8.15570666692918,6.32320833289828
415,5413d050-0f61-4813-8485-a47e70af6925,5014,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okue,EBSSKA16,Ivo,11009,Ebonyi,EB,GRID,Crush Rock Transformer,7.57782666656743,5.9487966674323
416,2052b799-03ac-4686-9aae-1c5f86990888,5013,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Agbaja,EBSAKL02,Abakaliki,11001,Ebonyi,EB,GRID,Farmers Multipurpose Cooperative Society Ltd Transformer,8.10913333313687,6.30741666674584
417,e91ce06b-5818-485f-a884-dc3f0c84bb5f,5012,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiagu,EBSAKL16,Abakaliki,11001,Ebonyi,EB,GRID,Ekuru Transformer,8.15600499993087,6.32365833296575
418,a07a975a-db2f-4084-8115-145c58ef1877,5011,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuhuali 1 / Umuhuali 2,EBSZLL29,Ishielu,11008,Ebonyi,EB,GRID,Onunwafor Market Transformer,7.74347500027108,6.51690999979672
419,fe8fd015-cc1f-4a8f-8ebc-b1eef9e44e73,5010,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amata / Akpoha,EBSAFK24,Afikpo North,11002,Ebonyi,EB,GRID,Ezi Enya Mgbo Transformer,7.95589666709753,5.97242666715704
420,022803bd-aedd-45c0-9d30-f6e97c5a2fe3,5009,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiagu,EBSAKL16,Abakaliki,11001,Ebonyi,EB,GRID,Onogolo Transformer,8.12128000027184,6.31443333293203
421,60fa3030-5e24-4d81-8a69-c824c0a63462,5008,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiagu,EBSAKL16,Abakaliki,11001,Ebonyi,EB,GRID,Ogoja Road Transformer 2,8.12149166740659,6.31507500011122
422,7fb72167-f8ca-4625-9281-ec0bd1208061,5007,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ezillo 2,EBSZLL08,Ishielu,11008,Ebonyi,EB,GRID,Ezillo Water Resources Transfarmer,7.82727500034105,6.42521333342864
423,dc0563f0-5328-407f-8650-e3b3477429f1,5006,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Izzi Unuhu,EBSAKL15,Abakaliki,11001,Ebonyi,EB,GRID,Nwaoru Transformer,8.07852499992885,6.29115166671608
424,a753f6fe-92ef-4686-ab87-edd82a6cf648,5005,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiechi,EBSAKL04,Abakaliki,11001,Ebonyi,EB,GRID,Uwaerm Transformer,8.23934000014094,6.29247999955237
425,addd8bc7-321c-4a0b-8096-4a1cdd1f20ee,5004,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Agbogb Transformer,7.93295333302996,5.89092666703209
426,9dce634b-50a6-4cda-9e93-eb9df8c57f6f,5003,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Government Secondary School Transformer,7.92837333316282,5.89427333304792
427,228edefe-880a-47ee-9f47-56633e331509,5002,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Ezi Akani Transformer,7.93554666664539,5.89449166685699
428,4eb6ccdd-b199-4c8d-8a25-f4a9c47cf15a,5001,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Garden City Transformer,7.93428833343989,5.89102499980396
429,8c50b920-245a-4b11-b609-326174fbaca2,5540,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okuzu-Ukawu / Ebirogu Okuzzu 2,EBSNCA20,Onicha,11013,Ebonyi,EB,GRID,Egugwu Ebiriogu Transformer,7.90608666696613,6.02063666724843
430,bd5fc5bc-fd09-430a-bf8c-6d8326ad6e8b,5539,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Enyigba / Amagu Armyland,EBSAKL13,Abakaliki,11001,Ebonyi,EB,GRID,Umuome Transformer,8.05708000024185,6.21148666667636
431,1de014e4-3dc7-4cc1-b467-ca7bd316d2f2,5538,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Timber Shade,EBSAKL20,Abakaliki,11001,Ebonyi,EB,GRID,Ochiriozua Substation,8.09433666700363,6.30201166660515
432,03e86f8f-22ef-43c0-9fb3-8583f6a1f7a4,5537,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuobuna,EBSBZR23,Ohaozara,11011,Ebonyi,EB,GRID,Obioma Umunaga Transformer,7.74275999967432,6.03731666663089
433,47c1cdbb-b51f-4690-a67d-864cd3a35701,5536,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Timber Shade,EBSAKL20,Abakaliki,11001,Ebonyi,EB,GRID,Ndiakparata Power Sub,8.10136666743779,6.30868999974376
434,b0e06078-89f3-4f7c-96fc-0c69b7f1a66b,5535,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amachi Ndiebor,EBSAKL03,Abakaliki,11001,Ebonyi,EB,GRID,Amachi Transformer,8.27213166694293,6.29274833296927
435,48751a03-8449-48b9-abbb-102dc3b04652,5533,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Obegu Izzicha Transformer,8.20035333274018,6.2308716666941
436,403af40e-9d80-4686-8944-696ce88ebbce,5532,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Ibula Transformer,8.2153516673456,6.23984833333395
437,eb310328-bba5-4664-b0b1-276835c8d476,5531,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okpuitumo Ndiebor,EBSAKL18,Abakaliki,11001,Ebonyi,EB,GRID,Nkaleke Okpuitumo Transformer,8.25367166731365,6.26268000038175
438,24232be3-794a-4916-b94b-8c4b0d247ea3,5530,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiegu,EBSAKL12,Abakaliki,11001,Ebonyi,EB,GRID,Ibula Izzichaa Transformer,8.20429333277116,6.23692166690148
439,2e373389-1dc5-4361-b3d8-861294605969,5529,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndioke,EBSEDA07,Afikpo South,11003,Ebonyi,EB,GRID,Ekoli Transformer 1,7.84379500043894,5.7524983331316
440,59846f2f-6ba3-4640-b394-8f406faf39cc,5528,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuobuna,EBSBZR23,Ohaozara,11011,Ebonyi,EB,GRID,Akpa Egwu Transformer,7.74293833343739,6.03782666676733
441,034284e0-5128-4362-bb71-667f34f5c5d4,5527,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Umuechuma,EBSNCA25,Onicha,11013,Ebonyi,EB,GRID,Umuifi Tramsformer,7.78145666719149,6.16504666726991
442,aa78d63b-f9ac-45bb-82d7-9ea37c411051,5526,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amenu,EBSBZR04,Ohaozara,11011,Ebonyi,EB,GRID,Obioko Electricity Substation,7.75727330022266,6.06253830000259
443,75e8a906-e08c-4c85-b9e4-85dd6c6d1171,5525,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Akaeze Ukwu,EBSSKA01,Ivo,11009,Ebonyi,EB,GRID,Amauwzu Transformer 1,7.55350833294324,5.9601933332558
444,e0610133-dbaf-4f39-9902-953d5567cfa5,5524,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Akaeze Ukwu,EBSSKA01,Ivo,11009,Ebonyi,EB,GRID,Amauzu Transformer 2,7.55140000010999,5.96118999971878
445,56c943a1-78e8-4786-aef1-67b72ba85848,5522,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ebuwana,EBSEDA05,Afikpo South,11003,Ebonyi,EB,GRID,Ndi Okporie Itim Edda Transformer,7.85627833327851,5.80468000018192
446,1e1d3333-4876-46a5-b168-6a2ccba82fb6,5521,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ebuwana,EBSEDA05,Afikpo South,11003,Ebonyi,EB,GRID,Unnamed Transformer,7.85394499996181,5.805291666877
447,74dae0d2-1426-4c2f-972e-0841d3383ce6,5000,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amogu Akpoha / Ibii,EBSAFK25,Afikpo North,11002,Ebonyi,EB,GRID,Agboezi Transformer,7.9639499997927,5.97183166669811
448,e8460369-9ada-4934-87a8-b28861272d6e,4999,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihe / Poperi / Ohechara,EBSAFK26,Afikpo North,11002,Ebonyi,EB,GRID,Ezimbe Ihuogo Transformer,7.88392500023861,5.90486333307643
449,c91d82fb-165d-44b1-a867-dbb7557edfc1,4998,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Agalegu 2,EBSUGB04,Ebonyi,11004,Ebonyi,EB,GRID,Ugbodo Transformer,8.13071666744031,6.50845500019813
450,01b44759-6a5f-443d-9366-6a9c007efab6,4997,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Timber Shade,EBSAKL20,Abakaliki,11001,Ebonyi,EB,GRID,Hausa Quarters Transformer,8.09875999957438,6.29330833271342
451,05e5cd2a-61e6-4f85-95a8-483c6639c652,4996,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Enyibichiri 1 / Ukpachacha / Oguzoronweya,EBSUGB09,Ebonyi,11004,Ebonyi,EB,GRID,Ndiofia Transferma,8.14602926204088,6.52486489629797
452,0e14c470-272f-449b-b386-4eeef75bd1de,4995,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiebor,EBSAKL11,Abakaliki,11001,Ebonyi,EB,GRID,Igbagu Transformer,8.10086666686323,6.24083833312261
453,9a3e8f61-2370-4eb2-93c5-8e2c425e8d87,4994,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Enuagu-Onicha,EBSNCA10,Onicha,11013,Ebonyi,EB,GRID,Ufuene Transformer,7.81029666705757,6.0866566666719
454,a603835b-0ed4-451f-a350-ad0ea78f09f7,4993,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Izo 1 / Izo 2,EBSZLL12,Ishielu,11008,Ebonyi,EB,GRID,Onuoji Transformer 2,7.76335999996405,6.34464333302344
455,0e3c273d-9b12-44d4-a201-e1f345ea92d2,4992,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiebor,EBSAKL11,Abakaliki,11001,Ebonyi,EB,GRID,Obegu Nwaji Transformer,8.10443999980617,6.24930000029485
456,30ea7642-d6e2-4807-ad0f-7b4e089efd30,4991,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihe / Poperi / Ohechara,EBSAFK26,Afikpo North,11002,Ebonyi,EB,GRID,Poperi Transformer,7.88298500005777,5.90757000015543
457,08579ce4-7112-4607-8f81-c5f7dab26816,4990,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndemiyi / Nkagbogho,EBSAFK29,Afikpo North,11002,Ebonyi,EB,GRID,Ayodele Road Transformer,7.92724000032581,5.79233500016016
458,804f6be5-543e-432f-a0eb-f98ffdbe805c,4989,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihe / Poperi / Ohechara,EBSAFK26,Afikpo North,11002,Ebonyi,EB,GRID,Ohaechara Road Transformer,7.88258166671062,5.91147833325851
459,72a8f321-284a-437c-b595-f51865b743e4,4988,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndemiyi / Nkagbogho,EBSAFK29,Afikpo North,11002,Ebonyi,EB,GRID,Amagu Transformer,7.9270467000452,5.79735999986417
460,fb3e9672-19a5-4dd5-9a00-a01ccb14dd90,4987,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndemiyi / Nkagbogho,EBSAFK29,Afikpo North,11002,Ebonyi,EB,GRID,Akpuruakpu Transformer,7.9261466999103,5.79889830011649
461,94f66866-244a-4882-98fe-4c53974a5f6b,4986,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ihe / Poperi / Ohechara,EBSAFK26,Afikpo North,11002,Ebonyi,EB,GRID,Amaugwu Transformer,7.88640666683426,5.90983333294201
462,748817d0-e1d5-43e0-93ff-873e4bbc4b16,4985,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Waveron Energy Ltd Transformer,8.07772499990887,6.35386329955168
463,c5ea62fd-6044-4c3f-ae39-e40b3b8302c6,4984,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echiaba,EBSUGB05,Ebonyi,11004,Ebonyi,EB,GRID,Eddaachara Transformer,8.07440499969101,6.34584330022818
464,7f3b9e61-7c08-48e2-915e-4d279bd0bad6,4983,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ezzagu 2 (Nkomoro),EBSZLL09,Ishielu,11008,Ebonyi,EB,GRID,Onunweke Ojiegbe Market Transformer,7.76448833257052,6.31004333283357
465,8f05b6a3-1bc6-4955-b2eb-77883f12d8ef,4982,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiebor,EBSAKL11,Abakaliki,11001,Ebonyi,EB,GRID,New Timber Transformer,8.09780833338795,6.2371116666701
466,f9fdb589-3563-4339-b7e3-8295b945d385,4978,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndemiyi / Nkagbogho,EBSAFK29,Afikpo North,11002,Ebonyi,EB,GRID,Amanuma Transformer,7.92726499968006,5.79710166690847
467,f5cc417c-fbd1-46d9-bd8c-52a974b422e6,4977,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Edda Ndiebor,EBSAKL11,Abakaliki,11001,Ebonyi,EB,GRID,Ekebe Transformer 1,8.10829333307089,6.24982666666739
468,e589dada-6499-4eb7-8500-c25e39b1fa4b,4976,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abakpa,EBSUGB01,Ebonyi,11004,Ebonyi,EB,GRID,Ecobank Transformer,8.10905500038803,6.32207833294876
469,5015549d-8285-4bd7-911e-567a9ff9909d,4975,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Governemnet House Transformer 2,8.10708666681626,6.32777333297298
470,99f17dba-56b2-40cc-a97c-af1d830739e3,4974,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abakpa,EBSUGB01,Ebonyi,11004,Ebonyi,EB,GRID,Diamond Bank Transformar,8.10952499957909,6.32258166731015
471,94825694-9499-4eeb-bd27-3c9a15e38d1e,4973,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Uhuobia,EBSNCA22,Onicha,11013,Ebonyi,EB,GRID,Amagu Mgbom Electricity Supply,7.77005000000753,6.13487833276889
472,ef3f6265-e4ce-4e3f-b8a8-420bc03e670a,4972,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Uhuobia,EBSNCA22,Onicha,11013,Ebonyi,EB,GRID,Isu Achara Electricity Powerstation Umunama,7.77387833301873,6.1240683333869
