FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,category,alt_name,source,poi_name,x,y
3477,42c70e65-da89-4960-8875-770f678ff557,17056,2/27/2019 12:00:00 AM,tosin.williams, ,Ndiegu Amegu 3 / Ndufu Echara,EBSCHR14,Ikwo,11007,Ebonyi,EB,Federal Government, ,GRID,Corpers Secretariat Office,8.16659499995933,6.11803500031505
3478,138511af-809e-4c30-b6c3-afde610d463d,17057,2/27/2019 12:00:00 AM,tosin.williams, ,Ndiegu Amegu 3 / Ndufu Echara,EBSCHR14,Ikwo,11007,Ebonyi,EB,Federal Government, ,GRID,Nigeria Security And Civil Defence Corps,8.16678000039673,6.11823000031433
3479,7318e7da-387b-404e-af20-c48651382666,17058,2/27/2019 12:00:00 AM,tosin.williams, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,Federal Government, ,GRID,National Id Card Registration Centre,8.16672166677154,6.1182850001527
3480,22b56075-f094-4069-b66b-517c324635fe,17059,2/27/2019 12:00:00 AM,tosin.williams, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,Local Government, ,GRID,Economic Empowerment Resource Cente,8.17367666734435,6.12578166689048
3481,9decd4bf-a166-4ddc-9637-d2d59acdb57e,17060,2/27/2019 12:00:00 AM,tosin.williams, ,Okpuitumo Ndiegu,EBSAKL19,Abakaliki,11001,Ebonyi,EB,Local Government, ,GRID,Ndioke Local Government,8.27179999967029,6.2543516666961
3482,7e9a38fc-9c14-4ef2-86cc-3abb3e8fcaff,17061,2/27/2019 12:00:00 AM,tosin.williams, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,Local Government, ,GRID,Independent National Electoral Commission,8.16565000044722,6.11711500015718
3483,74493b5d-2249-43fe-97de-3af8e9e4b85a,17062,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Magistrate Court Ohaukwu Local Government Headquarters,7.94291166723968,6.39703166697791
3484,8e8c1f07-c5f5-46e2-9148-71f6c74151f6,17063,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Peace Corps Of Nigeria Ohaukwu Local Government Command,7.94330666656947,6.39645833298573
3485,51cc61a1-9689-4fe1-85c2-52893d19b564,17064,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Ohaukwu Local Government Board Of Internal Revenue Building Block,7.94336833308216,6.39635666732636
3486,5fdb2acc-96d1-4c42-8551-e392789adc03,17065,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Ohaukwu Local Government Action Committee On Aids,7.94332166726116,6.39630999970677
3487,eaac56e6-b431-4e2c-b363-7a6164a94954,17066,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Ohaukwu Local Government Education Authority Building Block,7.94311666680079,6.39596499998481
3488,babac7ad-1e19-4ca3-b6f5-dcf3173212be,17067,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Ohaukwu Local Government Pavilion,7.94349166700687,6.39591833326449
3489,77a9a053-61b5-4e04-8a7e-cd267cff498a,17068,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Ohaukwu Local Government Headquarters Administrative Building Block,7.94438833335494,6.39677499956662
3490,b0307d62-a17f-4c75-904e-9c326efb4c29,17069,2/27/2019 12:00:00 AM,tosin.williams, ,Nsurakpa,EBSHKW19,Ohaukwu,11012,Ebonyi,EB,Local Government, ,GRID,Ohaukwu Local Government Administrative Building,7.94336166730716,6.39674499998182
3491,318c7f09-e0ae-42a9-8b03-bc8c43195693,17070,2/27/2019 12:00:00 AM,tosin.williams, ,Umuoghara 1,EBSEBJ14,Ezza North,11005,Ebonyi,EB,Federal Government, ,GRID,Nigeria Television Authority,8.05809166739658,6.35049833323154
3492,8c1fb69a-b8e3-4020-a06a-89c0c0621c20,17071,2/27/2019 12:00:00 AM,tosin.williams, ,Umuoghara 1,EBSEBJ14,Ezza North,11005,Ebonyi,EB,Federal Government, ,GRID,National Teachers Institute,8.05689333336068,6.35163666719848
3493,d9887c34-c043-4df0-85f9-97329c21386c,17072,2/27/2019 12:00:00 AM,tosin.williams, ,Umuoghara 1,EBSEBJ14,Ezza North,11005,Ebonyi,EB,Federal Government, ,GRID,Nigeria Immigration Service,8.05649500024413,6.35205833322556
3494,0aeed8f3-3fee-4a3b-8758-0631fa9135a9,17073,2/27/2019 12:00:00 AM,tosin.williams, ,Umuoghara 1,EBSEBJ14,Ezza North,11005,Ebonyi,EB,State Government, ,GRID,Federal Road Safety,8.05465166704084,6.35369500042395
3495,ddfa1106-6e51-499b-9854-7d4003221bf6,17074,2/27/2019 12:00:00 AM,tosin.williams, ,Umuoghara 1,EBSEBJ14,Ezza North,11005,Ebonyi,EB,Federal Government, ,GRID,Federal High Court Abakaliki,8.05465166704084,6.35375999982421
3496,0fa3e8db-c7b4-45ea-a50e-a6d471f6b023,17075,2/27/2019 12:00:00 AM,tosin.williams, ,Urban 2 / ObudunUrnan 2,CRSUDU10,Obudu,9014,Cross River,CR,Local Government, ,GRID,Obudu Local Government Council Secretariat Obudu,9.17035670020158,6.66556830003708
3497,dd2b6b39-dde5-4914-86da-d23b7cfe7eaa,17076,2/27/2019 12:00:00 AM,tosin.williams, ,Urban 2 / ObudunUrnan 2,CRSUDU10,Obudu,9014,Cross River,CR,Local Government, ,GRID,Ministry Of Education Zonal Education Office Obudu,9.1745883000101,6.66347169975916
3498,be85c35b-8e29-4c44-a3e0-8d6414e96614,17077,2/27/2019 12:00:00 AM,tosin.williams, ,Urban 2 / ObudunUrnan 2,CRSUDU10,Obudu,9014,Cross River,CR,Local Government, ,GRID,Cross River State Guest House,9.1734599997792,6.66305330006981
3499,821a584d-ff36-4b2b-81be-aa580eec06fb,17078,2/27/2019 12:00:00 AM,tosin.williams, ,Urban 2 / ObudunUrnan 2,CRSUDU10,Obudu,9014,Cross River,CR,Local Government, ,GRID,High Court Building Obudu,9.17177000008547,6.66404000024585
3500,514865bd-a324-4842-9c51-6ebc6b454a03,17079,2/27/2019 12:00:00 AM,tosin.williams, ,Urban 2 / ObudunUrnan 2,CRSUDU10,Obudu,9014,Cross River,CR,Federal Government, ,GRID,Portharcourt Electricity Distribution Company Phed,9.16304666707009,6.65624333316333
3501,b10c35ab-e16f-4a4f-87ae-8b35ef038b6b,17080,2/27/2019 12:00:00 AM,tosin.williams, ,Urban 1,CRSUDU07,Obudu,9014,Cross River,CR,State Government, ,GRID,Cross River State Water Board Area Office Obudu,9.16235833317057,6.65665499962859
3502,5011e379-eb5a-4944-aa14-312faf52e4be,17081,2/27/2019 12:00:00 AM,tosin.williams, ,Okpuitumo Ndiegu,EBSAKL19,Abakaliki,11001,Ebonyi,EB,Unknown, ,GRID,Ekumenyi Development Center Ndigboke,8.27161666657594,6.25373666711357
3503,f956012f-5907-4d68-8b4b-03c3bd9e8628,17082,2/27/2019 12:00:00 AM,tosin.williams, ,Akarabata,OSSICL01,Ife Central,30011,Osun,OS,Local Government, ,GRID,Ife Central Local Goverment,4.48017833336343,7.49534333332821
3504,ed251c6b-0a3b-4dd4-a8fe-1e8365840d15,17083,2/27/2019 12:00:00 AM,tosin.williams, ,Urban 2 / ObudunUrnan 2,CRSUDU10,Obudu,9014,Cross River,CR,Federal Government, ,GRID,Federal College Of Education Obudu Camp Site,9.20514830005408,6.64328829961539
3505,9a17efe9-25e0-4d4e-b757-a079904747a9,17084,2/27/2019 12:00:00 AM,tosin.williams, ,Ijeun Titun / Ago-Egun / Ijesa,OGSABS10,Abeokuta South,28002,Ogun,OG,Local Government, ,GRID,Abeoguta South East Secretariat Local Government Council,3.37045833338544,7.14489500040401
3506,703ff264-a45b-4d82-a25b-4a3f546bd13e,17085,2/27/2019 12:00:00 AM,tosin.williams, ,Sahonrami / Saho-Rami,NISMSG10,Mashegu,27016,Niger,NI,State Government, ,GRID,Shriaa Court Sahorami,5.40892432799541,9.89156072964403
3507,cf8067cb-7134-4c3b-80ff-6d846c3c6d17,17086,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,Rehabilitation Of College Of Education Enugu Road Network,7.49936333255181,6.46064499966707
3508,cada2d30-f8d3-40f5-9b88-94db21a14b5c,17087,2/27/2019 12:00:00 AM,tosin.williams, ,Gra East / West /  G.R.A,ENSENU09,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Nigerian Air Force Base,7.50862170013141,6.47651169985511
3509,3659abe5-e47e-494f-8869-ff0f82c5c70c,17088,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,State Health Board,7.49185666715152,6.44526666732287
3510,16e5484e-a446-4e71-b4ac-133f56174629,17089,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,National Environmental Standards And Regulations Enforcement Agency,7.49171166676007,6.44515666674681
3511,c9762937-eee5-47a1-931d-7296a7c25e4b,17090,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,Enugu State Library,7.49517333268318,6.45490333292253
3512,943b0511-50c2-4c7d-8be5-d75031327f04,17091,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Railway Property Management Company Limited,7.49371333280413,6.44435999961433
3513,da06effb-aae0-4b66-9d50-258eea860d9f,17092,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,Citizens Rights And Mediation Center,7.4922783331786,6.44496666697813
3514,ae6e3a96-9742-4d52-aed6-a71f59ca91b8,17093,2/27/2019 12:00:00 AM,tosin.williams, ,Echara,ENSBBG14,Igbo-Eze-South,14009,Enugu,EN,State Government, ,GRID,Udeze Customary Court Itchi,7.37321666661592,6.94752499977898
3515,046769e3-5507-4242-80f4-8ed7b209594f,17094,2/27/2019 12:00:00 AM,tosin.williams, ,Umuitodi 1,ENSENZ10,Igbo-Eze North,14008,Enugu,EN,Local Government, ,GRID,Chief Magistrates Court Enugu Ezike,7.45600000019988,6.98326666682328
3516,efbafb39-933a-4479-bdc9-09f2e8170862,17095,2/27/2019 12:00:00 AM,tosin.williams, ,Umuitodi 1,ENSENZ10,Igbo-Eze North,14008,Enugu,EN,Local Government, ,GRID,High Court Enugu Ezike,7.45723666693868,6.9832949999643
3517,6bed0122-b0c2-4567-b1c3-a73fd9a1a3c5,17096,2/27/2019 12:00:00 AM,tosin.williams, ,Ezzeodo,ENSENZ04,Igbo-Eze North,14008,Enugu,EN,State Government, ,GRID,Amufie Customary Court,7.47475166705584,6.95255333326975
3518,591b8e29-89d7-4abd-89b9-637345fca418,17097,2/27/2019 12:00:00 AM,tosin.williams, ,Iheaka 2,ENSBBG11,Igbo-Eze-South,14009,Enugu,EN,Local Government, ,GRID,Ekete Development Center Head Quarters,7.45096166714728,6.88980833288832
3519,0806185d-5af0-44f7-af74-3b68c3aef7b7,17098,2/27/2019 12:00:00 AM,tosin.williams, ,Ihewuzu / Onuator,ENSENU06,Enugu North,14004,Enugu,EN,State Government, ,GRID,Court Of Appeal Building,7.52223999987615,6.44065666697168
3520,046991ce-22e8-4856-ba9b-2899aa3d1708,17099,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Enugu State Ministry Of Education Resources Centre,7.50257166664915,6.4346149998824
3521,93abf810-bf0d-4d01-8be1-bdba0dff5147,17100,2/27/2019 12:00:00 AM,tosin.williams, ,Ogbete East,ENSENU01,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Nigerian Cement Corporation Building,7.48504170001451,6.44516499986491
3522,2c3d7b16-f213-4be6-98f8-4475e9091bab,17101,2/27/2019 12:00:00 AM,tosin.williams, ,Ogui Township,ENSENU05,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Nigeria Geological Survey Agency,7.48570789979976,6.44482119983854
3523,74f82116-5510-4b2a-b0cc-420afe9248d0,17102,2/27/2019 12:00:00 AM,tosin.williams, ,Ogui Township,ENSENU05,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Enugu State Of Nigeria On Political Matters Old Eastern House Building,7.48660980020219,6.44556989983107
3524,b42cc5f4-2981-45a9-9a74-8677c7dbb3f1,17103,2/27/2019 12:00:00 AM,tosin.williams, ,Ogui Township,ENSENU05,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Ministry Of Commerce And Industry Building,7.48692330027012,6.44519829996165
3525,a6e03851-27b6-42e4-b670-321069aedd2c,17104,2/27/2019 12:00:00 AM,tosin.williams, ,Ihewuzu / Onuator,ENSENU06,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Hon Justice Jc Enugu Judiciary Headquarter Building Complex,7.52090666680925,6.43885166737061
3526,bce4226d-8f09-4d6c-b5e3-75baa24ec0e9,17105,2/27/2019 12:00:00 AM,tosin.williams, ,Ihewuzu / Onuator,ENSENU06,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Industrial Court Of Nigeria,7.52124499985689,6.4394383329128
3527,3202b8e1-d64a-4a79-a422-ebc438ff3a4c,17106,2/27/2019 12:00:00 AM,tosin.williams, ,Ogui Township,ENSENU05,Enugu North,14004,Enugu,EN,State Government, ,GRID,State Treasury House,7.48733669972898,6.44487669969999
3528,78ff3d9f-f42b-4a31-81d6-16ab3f7403c1,17107,2/27/2019 12:00:00 AM,tosin.williams, ,Uwani East,ENSUWN02,Enugu South,14005,Enugu,EN,Federal Government, ,GRID,Federal Ministry Of Labour And Employment Skills Development And Certification D,7.49645000036725,6.43048833297024
3529,829f44a9-6c72-44ba-ba4b-4de78f72d7eb,17108,2/27/2019 12:00:00 AM,tosin.williams, ,Edem Ani,ENSNSK10,Nsukka,14013,Enugu,EN,State Government, ,GRID,Ministry Of Lands And Urban Planning Nsukka West Planning Authority,7.32751833270493,6.90091666707059
3530,3dcb32a7-309a-4479-a139-afff5260ce47,17109,2/27/2019 12:00:00 AM,tosin.williams, ,Ozalla 2,ENSGBO10,Igbo-Etiti,14007,Enugu,EN,State Government, ,GRID,Achara Customary Court,7.41358666669134,6.74224666685024
3531,940dc16b-daad-444b-ab7e-61bbbfc4c5ea,17110,2/27/2019 12:00:00 AM,tosin.williams, ,New Haven East / West,ENSENU04,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Dragon Recreational Center,7.51534666671535,6.4632733330979
3532,692f4451-d793-4c69-a67f-3cee3d48df1c,17111,2/27/2019 12:00:00 AM,tosin.williams, ,Ogui New Layout,ENSENU07,Enugu North,14004,Enugu,EN,State Government, ,GRID,Ministry Of Agriculture And Natural Resources For Commercial Agriculture And Nat,7.51844999956785,6.41925500021813
3533,908b15fd-c489-4629-8e33-61e84d6fc287,17112,2/27/2019 12:00:00 AM,tosin.williams, ,Ovoko Ajuona,ENSBBG12,Igbo-Eze-South,14009,Enugu,EN,State Government, ,GRID,Nalt Nusho Foundation Limited,7.43466166730218,6.88338499981796
3534,406e4301-d0f6-4413-9da1-03da6353dc07,17113,2/27/2019 12:00:00 AM,tosin.williams, ,Umuitodi 1,ENSENZ10,Igbo-Eze North,14008,Enugu,EN,Local Government, ,GRID,Local Government Headquarter Building,7.45657999996706,6.98385666705161
3535,9b3c1e03-8780-4da6-818f-ad96b2acebf9,17114,2/27/2019 12:00:00 AM,tosin.williams, ,Umuitodi 1,ENSENZ10,Igbo-Eze North,14008,Enugu,EN,Federal Government, ,GRID,Nigeria Security And Civil Defense Corps Ogrute Igbo Eze North,7.45977666715953,6.97722833262151
3536,5998435e-6c04-4532-a776-daaec9815142,17115,2/27/2019 12:00:00 AM,tosin.williams, ,New Haven East / West,ENSENU04,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Nigerian Communications Commission,7.53019333335573,6.44615000032229
3537,1ff6d7e8-284a-4ffe-95c6-565888fca912,17116,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Federal Inland Revenue Service Building,7.50830166738808,6.45796500018469
3538,f1a4f75a-0f1a-4c41-82ef-73f22f3577eb,17117,2/27/2019 12:00:00 AM,tosin.williams, ,Gra East / West /  G.R.A,ENSENU09,Enugu North,14004,Enugu,EN,State Government, ,GRID,Enugu State Housing And Development Corporation,7.47714833332896,6.46644666737984
3539,5a686fe2-65eb-4cab-808d-7d551a372cb7,17118,2/27/2019 12:00:00 AM,tosin.williams, ,Ogui New Layout,ENSENU07,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Lottery Regulatory Commission,7.51864166667963,6.42904999955789
3540,7098d83a-cc8d-434b-96da-fb805a3a3181,17119,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Federal Secretariat,7.51718833257553,6.43099999955041
3541,9f6f0d58-6d94-4207-8869-cff7c276e251,17120,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Nigerian Immigration,7.51669333313089,6.43155499996334
3542,4d2e2c3c-4874-4c9d-9dc8-9eb5c31b98c3,17121,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Tasks Force,7.51750500005573,6.43256333333119
3543,eb7bd8dc-3e76-407a-816d-e31e183610d8,17122,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Public Complaints Commission,7.51770999961684,6.43287499968153
3544,9c021470-cadc-4260-846d-b6ceb741c958,17123,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Teachers Registration Council Of Nigeria,7.51730833271341,6.43351666686073
3545,18474961-7575-460a-85b4-fcb2789634f2,17124,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Council For Arts And Culture,7.51724666710004,6.43361833341942
3546,8e404263-3980-4c84-9e17-32cbcbdf0294,17125,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Character Commission,7.51688000001207,6.43402999988461
3547,b5ecd125-82ee-430a-a584-4c5ad17736c5,17126,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Examinations Council,7.51683000040424,6.43408333327926
3548,eb919261-d661-4b5c-af55-530561ee1c7c,17127,2/27/2019 12:00:00 AM,tosin.williams, ,Ogbete East,ENSENU01,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Population Commission,7.48559666715249,6.44041999958336
3549,ea71a4bb-a7bb-465f-94d5-03f95dc2d8a8,17128,2/27/2019 12:00:00 AM,tosin.williams, ,Ihewuzu / Onuator,ENSENU06,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Federal High Court,7.52392666668237,6.43984833293428
3550,9ca60fbf-f39f-41e1-8705-f8b98943ed84,17129,2/27/2019 12:00:00 AM,tosin.williams, ,Ihewuzu / Onuator,ENSENU06,Enugu North,14004,Enugu,EN,State Government, ,GRID,National Library Of Nigeria,7.5230633328066,6.43708833335995
3551,bc6f86b5-39d7-4c5c-8d6b-67df84688db1,17130,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Ministry Of Petroleum Resources,7.51864000023585,6.43410833263351
3552,4047f294-0b65-4b22-ae7b-444541f47951,17131,2/27/2019 12:00:00 AM,tosin.williams, ,Ihewuzu / Onuator,ENSENU06,Enugu North,14004,Enugu,EN,State Government, ,GRID,Association Of Local Government Of Nigeria Enugu State,7.51890166697842,6.43447000039026
3553,ee278723-4d32-4dee-8454-454cac0b7d20,17132,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Ministry Of Gender Affairs And Social Development,7.5192783327289,6.43519666699262
3554,563c7aac-88ba-44e0-9ad3-e49f7fe4acd9,17133,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Ministry Of Transport,7.51946499961008,6.43554999983269
3555,a474c42d-112c-4a96-8086-033d9c191481,17134,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Enugu State Universal Basic Education Board,7.51949500009425,6.43678333278461
3556,77451a15-38b6-4cd5-b502-e963f9d1bde2,17135,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Community Resources Centre Enugu,7.51902833289131,6.43624833329397
3557,5d5c562c-c257-4864-9c54-2c967154a7f0,17136,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Federal Ministry Of Agriculture And Rural Development,7.51841833264001,6.43697333255329
3558,fef51314-ddea-4cac-8375-a35535987ead,17137,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Ministry Of Chieftaincy Matters Enugu,7.51777499991636,6.43560166678355
3559,8653168f-d272-4d6d-9d45-33152103e354,17138,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Ministry Of Water Resources Enugu,7.51766333289652,6.43580333255778
3560,3afbbe2c-997e-429f-9242-727ae2f43f0a,17139,2/27/2019 12:00:00 AM,tosin.williams, ,Umunevo / Afia Nine,ENSENU10,Enugu North,14004,Enugu,EN,State Government, ,GRID,Enugu State House Of Assembly,7.51750833294324,6.43843333333172
3561,e099d7e7-e99c-486f-ab21-ff67118074a9,17140,2/27/2019 12:00:00 AM,tosin.williams, ,New Haven East / West,ENSENU04,Enugu North,14004,Enugu,EN,State Government, ,GRID,Ministry Of Works And Infrastructure Comag Steel And Construction Company Limite,7.53491166693993,6.44971166725969
3562,7425df6b-b5c1-46ca-ba0d-4c2ab6a38d2d,17141,2/27/2019 12:00:00 AM,tosin.williams, ,New Haven East / West,ENSENU04,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,Independent Corrupt Practices And Other Related Offences Commission,7.53485999998907,6.44963833294275
3563,acb6604b-bb73-4838-b51c-c882940d510e,17142,2/27/2019 12:00:00 AM,tosin.williams, ,New Haven East / West,ENSENU04,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Emergency Management Agency Nema,7.53462833283135,6.44940666668435
3564,041237b1-21ac-4ba3-87d0-97c94295f324,17143,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,The Nigeria Police Ebeano Tunnel Crossing Police Post,7.4987683329922,6.45448833267045
3565,daaf8207-f4f2-4340-afbe-0f1597721fa1,17144,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,Enugu State Gvernment Of Nigeria Rehabilitation Of Way And Flood Control Ebeano,7.4985116673796,6.45449000001355
3566,8e9ec4c4-925a-4952-92bb-f945a11701ae,17145,2/27/2019 12:00:00 AM,tosin.williams, ,Asata,ENSENU08,Enugu North,14004,Enugu,EN,State Government, ,GRID,Enugu State Housing Development Corporation Fidelity Estate Gra Enugu,7.49844999996759,6.45449333290105
3567,83a58198-c270-4f56-b975-5451b8368344,17146,2/27/2019 12:00:00 AM,tosin.williams, ,Onu Asata,ENSENU11,Enugu North,14004,Enugu,EN,State Government, ,GRID,Willy Felly Agency,7.49949999982516,6.43153333259727
3568,5af7c122-6c7a-456f-b23e-d86b0f04efb3,17147,2/27/2019 12:00:00 AM,tosin.williams, ,Onu Asata,ENSENU11,Enugu North,14004,Enugu,EN,Federal Government, ,GRID,National Institute For Hospitality And Tourism South East Zonal Campus Enugu Nih,7.50113333323679,6.43279166670209
